,Tipo de generación,Generación [kWh],Mes,Generación [GWh],Mes_s,Año,Date,Month,Total,Climateadj,Anom
2006-01-01,Hidroeléctrica,203301768.247437,January,203.301768247437,Enero,2006,2006-12-01,Diciembre,27.74,26.6,1.14
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-01-01,Enero,25.64,26.55,-0.91
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-02-01,Febrero,26.09,26.76,-0.67
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-03-01,Marzo,26.58,27.29,-0.71
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-04-01,Abril,27.51,27.83,-0.32
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-05-01,Mayo,27.85,27.94,-0.09
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-06-01,Junio,27.73,27.73,0.0
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-07-01,Julio,27.3,27.29,0.01
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-08-01,Agosto,27.16,26.86,0.31
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-09-01,Septiembre,27.32,26.72,0.6
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-10-01,Octubre,27.42,26.72,0.7
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-11-01,Noviembre,27.7,26.7,0.99
2006-01-01,Motor Reciprocante,69034368.866316,January,69.034368866316,Enero,2006,2006-12-01,Diciembre,27.74,26.6,1.14
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-01-01,Enero,25.64,26.55,-0.91
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-02-01,Febrero,26.09,26.76,-0.67
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-03-01,Marzo,26.58,27.29,-0.71
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-04-01,Abril,27.51,27.83,-0.32
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-05-01,Mayo,27.85,27.94,-0.09
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-06-01,Junio,27.73,27.73,0.0
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-07-01,Julio,27.3,27.29,0.01
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-08-01,Agosto,27.16,26.86,0.31
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-09-01,Septiembre,27.32,26.72,0.6
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-10-01,Octubre,27.42,26.72,0.7
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-11-01,Noviembre,27.7,26.7,0.99
2006-01-01,Geotérmica,2064162.828,January,2.064162828,Enero,2006,2006-12-01,Diciembre,27.74,26.6,1.14
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-01-01,Enero,25.64,26.55,-0.91
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-02-01,Febrero,26.09,26.76,-0.67
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-03-01,Marzo,26.58,27.29,-0.71
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-04-01,Abril,27.51,27.83,-0.32
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-05-01,Mayo,27.85,27.94,-0.09
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-06-01,Junio,27.73,27.73,0.0
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-07-01,Julio,27.3,27.29,0.01
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-08-01,Agosto,27.16,26.86,0.31
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-09-01,Septiembre,27.32,26.72,0.6
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-10-01,Octubre,27.42,26.72,0.7
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-11-01,Noviembre,27.7,26.7,0.99
2006-01-01,Turbina de Gas,61925.612,January,0.061925612,Enero,2006,2006-12-01,Diciembre,27.74,26.6,1.14
2006-02-01,Turbina de Vapor,303021160.49306,February,303.02116049306,Febrero,2006,,,,,
2006-02-01,Hidroeléctrica,193431204.054763,February,193.431204054763,Febrero,2006,,,,,
2006-02-01,Motor Reciprocante,62723623.394039,February,62.723623394039,Febrero,2006,,,,,
2006-02-01,Geotérmica,1399914.8268,February,1.3999148268,Febrero,2006,,,,,
2006-02-01,Turbina de Gas,447525.458656,February,0.4475254586559999,Febrero,2006,,,,,
2006-03-01,Turbina de Vapor,341489552.30504,March,341.48955230504,Marzo,2006,,,,,
2006-03-01,Hidroeléctrica,185418202.743849,March,185.418202743849,Marzo,2006,,,,,
2006-03-01,Motor Reciprocante,163074638.814223,March,163.074638814223,Marzo,2006,,,,,
2006-03-01,Geotérmica,12322461.2376,March,12.3224612376,Marzo,2006,,,,,
2006-03-01,Turbina de Gas,703334.623525,March,0.703334623525,Marzo,2006,,,,,
2006-04-01,Turbina de Vapor,356373147.384395,April,356.373147384395,Abril,2006,,,,,
2006-04-01,Hidroeléctrica,166178558.012053,April,166.178558012053,Abril,2006,,,,,
2006-04-01,Motor Reciprocante,139140217.426325,April,139.140217426325,Abril,2006,,,,,
2006-04-01,Geotérmica,15224621.1252,April,15.2246211252,Abril,2006,,,,,
2006-04-01,Turbina de Gas,33737.48,April,0.03373748,Abril,2006,,,,,
2006-05-01,Turbina de Vapor,218087612.876709,May,218.08761287670904,Mayo,2006,,,,,
2006-05-01,Motor Reciprocante,209134555.073545,May,209.13455507354504,Mayo,2006,,,,,
2006-05-01,Hidroeléctrica,178314852.582768,May,178.314852582768,Mayo,2006,,,,,
2006-05-01,Geotérmica,15506231.4996,May,15.5062314996,Mayo,2006,,,,,
2006-05-01,Turbina de Gas,1369193.877593,May,1.369193877593,Mayo,2006,,,,,
2006-06-01,Hidroeléctrica,353836498.869019,June,353.8364988690189,Junio,2006,,,,,
2006-06-01,Turbina de Vapor,126458956.313231,June,126.458956313231,Junio,2006,,,,,
2006-06-01,Motor Reciprocante,104627525.749578,June,104.627525749578,Junio,2006,,,,,
2006-06-01,Geotérmica,15009285.7776,June,15.0092857776,Junio,2006,,,,,
2006-06-01,Turbina de Gas,720515.617083,June,0.720515617083,Junio,2006,,,,,
2006-07-01,Hidroeléctrica,373839827.334274,July,373.839827334274,Julio,2006,,,,,
2006-07-01,Turbina de Vapor,126346547.597051,July,126.346547597051,Julio,2006,,,,,
2006-07-01,Motor Reciprocante,113466430.237214,July,113.466430237214,Julio,2006,,,,,
2006-07-01,Geotérmica,15247509.324,July,15.247509324,Julio,2006,,,,,
2006-07-01,Turbina de Gas,907573.897504,July,0.907573897504,Julio,2006,,,,,
2006-08-01,Hidroeléctrica,360937249.631596,August,360.9372496315961,Agosto,2006,,,,,
2006-08-01,Turbina de Vapor,139721795.880133,August,139.72179588013302,Agosto,2006,,,,,
2006-08-01,Motor Reciprocante,124580421.920729,August,124.580421920729,Agosto,2006,,,,,
2006-08-01,Geotérmica,14882933.2188,August,14.882933218800002,Agosto,2006,,,,,
2006-08-01,Turbina de Gas,917736.429306,August,0.917736429306,Agosto,2006,,,,,
2006-09-01,Hidroeléctrica,368182924.465886,September,368.182924465886,Septiembre,2006,,,,,
2006-09-01,Turbina de Vapor,134184322.693437,September,134.184322693437,Septiembre,2006,,,,,
2006-09-01,Motor Reciprocante,101689537.071546,September,101.689537071546,Septiembre,2006,,,,,
2006-09-01,Geotérmica,13188753.9,September,13.1887539,Septiembre,2006,,,,,
2006-09-01,Turbina de Gas,185573.06,September,0.1855730599999999,Septiembre,2006,,,,,
2006-10-01,Hidroeléctrica,341606547.620259,October,341.606547620259,Octubre,2006,,,,,
2006-10-01,Turbina de Vapor,155274189.674952,October,155.274189674952,Octubre,2006,,,,,
2006-10-01,Motor Reciprocante,137903745.567549,October,137.90374556754898,Octubre,2006,,,,,
2006-10-01,Geotérmica,11607048.3624,October,11.6070483624,Octubre,2006,,,,,
2006-10-01,Turbina de Gas,1394444.689801,October,1.394444689801,Octubre,2006,,,,,
2006-11-01,Hidroeléctrica,280035521.062945,November,280.035521062945,Noviembre,2006,,,,,
2006-11-01,Turbina de Vapor,207838406.832903,November,207.838406832903,Noviembre,2006,,,,,
2006-11-01,Motor Reciprocante,133419973.765922,November,133.419973765922,Noviembre,2006,,,,,
2006-11-01,Geotérmica,13065557.6088,November,13.0655576088,Noviembre,2006,,,,,
2006-11-01,Turbina de Gas,563499.806255,November,0.563499806255,Noviembre,2006,,,,,
2006-12-01,Turbina de Vapor,298663878.749087,December,298.66387874908696,Diciembre,2006,,,,,
2006-12-01,Hidroeléctrica,239894985.357377,December,239.89498535737695,Diciembre,2006,,,,,
2006-12-01,Motor Reciprocante,92774425.402519,December,92.774425402519,Diciembre,2006,,,,,
2006-12-01,Geotérmica,12990547.7328,December,12.9905477328,Diciembre,2006,,,,,
2006-12-01,Turbina de Gas,1155227.709069,December,1.1552277090690002,Diciembre,2006,,,,,
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-01-01,Enero,27.25,26.55,0.7
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-02-01,Febrero,26.9,26.76,0.13
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-03-01,Marzo,27.12,27.29,-0.18
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-04-01,Abril,27.51,27.83,-0.31
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-05-01,Mayo,27.46,27.94,-0.47
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-06-01,Junio,27.37,27.73,-0.36
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-07-01,Julio,26.7,27.29,-0.59
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-08-01,Agosto,26.13,26.86,-0.72
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-09-01,Septiembre,25.61,26.72,-1.11
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-10-01,Octubre,25.33,26.72,-1.39
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-11-01,Noviembre,25.17,26.7,-1.53
2007-01-01,Turbina de Vapor,243180214.505348,January,243.180214505348,Enero,2007,2007-12-01,Diciembre,25.02,26.6,-1.58
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-01-01,Enero,27.25,26.55,0.7
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-02-01,Febrero,26.9,26.76,0.13
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-03-01,Marzo,27.12,27.29,-0.18
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-04-01,Abril,27.51,27.83,-0.31
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-05-01,Mayo,27.46,27.94,-0.47
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-06-01,Junio,27.37,27.73,-0.36
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-07-01,Julio,26.7,27.29,-0.59
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-08-01,Agosto,26.13,26.86,-0.72
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-09-01,Septiembre,25.61,26.72,-1.11
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-10-01,Octubre,25.33,26.72,-1.39
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-11-01,Noviembre,25.17,26.7,-1.53
2007-01-01,Hidroeléctrica,203043267.903476,January,203.043267903476,Enero,2007,2007-12-01,Diciembre,25.02,26.6,-1.58
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-01-01,Enero,27.25,26.55,0.7
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-02-01,Febrero,26.9,26.76,0.13
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-03-01,Marzo,27.12,27.29,-0.18
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-04-01,Abril,27.51,27.83,-0.31
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-05-01,Mayo,27.46,27.94,-0.47
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-06-01,Junio,27.37,27.73,-0.36
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-07-01,Julio,26.7,27.29,-0.59
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-08-01,Agosto,26.13,26.86,-0.72
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-09-01,Septiembre,25.61,26.72,-1.11
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-10-01,Octubre,25.33,26.72,-1.39
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-11-01,Noviembre,25.17,26.7,-1.53
2007-01-01,Motor Reciprocante,194503729.183825,January,194.503729183825,Enero,2007,2007-12-01,Diciembre,25.02,26.6,-1.58
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-01-01,Enero,27.25,26.55,0.7
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-02-01,Febrero,26.9,26.76,0.13
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-03-01,Marzo,27.12,27.29,-0.18
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-04-01,Abril,27.51,27.83,-0.31
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-05-01,Mayo,27.46,27.94,-0.47
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-06-01,Junio,27.37,27.73,-0.36
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-07-01,Julio,26.7,27.29,-0.59
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-08-01,Agosto,26.13,26.86,-0.72
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-09-01,Septiembre,25.61,26.72,-1.11
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-10-01,Octubre,25.33,26.72,-1.39
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-11-01,Noviembre,25.17,26.7,-1.53
2007-01-01,Geotérmica,12770239.392,January,12.770239392,Enero,2007,2007-12-01,Diciembre,25.02,26.6,-1.58
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-01-01,Enero,27.25,26.55,0.7
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-02-01,Febrero,26.9,26.76,0.13
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-03-01,Marzo,27.12,27.29,-0.18
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-04-01,Abril,27.51,27.83,-0.31
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-05-01,Mayo,27.46,27.94,-0.47
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-06-01,Junio,27.37,27.73,-0.36
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-07-01,Julio,26.7,27.29,-0.59
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-08-01,Agosto,26.13,26.86,-0.72
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-09-01,Septiembre,25.61,26.72,-1.11
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-10-01,Octubre,25.33,26.72,-1.39
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-11-01,Noviembre,25.17,26.7,-1.53
2007-01-01,Turbina de Gas,165078.404,January,0.165078404,Enero,2007,2007-12-01,Diciembre,25.02,26.6,-1.58
2007-02-01,Turbina de Vapor,222413449.088851,February,222.413449088851,Febrero,2007,,,,,
2007-02-01,Motor Reciprocante,201669179.168391,February,201.669179168391,Febrero,2007,,,,,
2007-02-01,Hidroeléctrica,165267857.103403,February,165.267857103403,Febrero,2007,,,,,
2007-02-01,Geotérmica,12920517.380847,February,12.920517380847,Febrero,2007,,,,,
2007-02-01,Turbina de Gas,979818.58,February,0.97981858,Febrero,2007,,,,,
2007-03-01,Motor Reciprocante,245698063.172299,March,245.698063172299,Marzo,2007,,,,,
2007-03-01,Turbina de Vapor,240586453.286254,March,240.586453286254,Marzo,2007,,,,,
2007-03-01,Hidroeléctrica,176471681.006041,March,176.471681006041,Marzo,2007,,,,,
2007-03-01,Geotérmica,20266293.693743,March,20.266293693743,Marzo,2007,,,,,
2007-03-01,Turbina de Gas,672850.30194,March,0.6728503019400001,Marzo,2007,,,,,
2007-04-01,Motor Reciprocante,236609116.479278,April,236.609116479278,Abril,2007,,,,,
2007-04-01,Turbina de Vapor,213786433.464223,April,213.786433464223,Abril,2007,,,,,
2007-04-01,Hidroeléctrica,167707235.13923,April,167.70723513923002,Abril,2007,,,,,
2007-04-01,Geotérmica,17332109.267736,April,17.332109267735998,Abril,2007,,,,,
2007-04-01,Turbina de Gas,2370210.253562,April,2.370210253562,Abril,2007,,,,,
2007-05-01,Motor Reciprocante,320404726.822284,May,320.404726822284,Mayo,2007,,,,,
2007-05-01,Hidroeléctrica,168109184.518306,May,168.109184518306,Mayo,2007,,,,,
2007-05-01,Turbina de Vapor,167238597.840213,May,167.238597840213,Mayo,2007,,,,,
2007-05-01,Geotérmica,22002864.900749,May,22.002864900749003,Mayo,2007,,,,,
2007-05-01,Turbina de Gas,3121016.232554,May,3.121016232554,Mayo,2007,,,,,
2007-06-01,Motor Reciprocante,298331672.296436,June,298.331672296436,Junio,2007,,,,,
2007-06-01,Hidroeléctrica,218124181.106031,June,218.124181106031,Junio,2007,,,,,
2007-06-01,Turbina de Vapor,110796727.383462,June,110.796727383462,Junio,2007,,,,,
2007-06-01,Geotérmica,20925938.167129,June,20.925938167129,Junio,2007,,,,,
2007-06-01,Turbina de Gas,1571565.956171,June,1.5715659561709998,Junio,2007,,,,,
2007-07-01,Motor Reciprocante,307815795.681317,July,307.81579568131696,Julio,2007,,,,,
2007-07-01,Hidroeléctrica,229348125.468003,July,229.348125468003,Julio,2007,,,,,
2007-07-01,Turbina de Vapor,109425389.06237,July,109.42538906237,Julio,2007,,,,,
2007-07-01,Geotérmica,22142188.25334,July,22.14218825334,Julio,2007,,,,,
2007-07-01,Turbina de Gas,1990971.988366,July,1.990971988366,Julio,2007,,,,,
2007-08-01,Hidroeléctrica,319241461.313609,August,319.241461313609,Agosto,2007,,,,,
2007-08-01,Motor Reciprocante,227125131.323217,August,227.125131323217,Agosto,2007,,,,,
2007-08-01,Turbina de Vapor,112937242.973689,August,112.937242973689,Agosto,2007,,,,,
2007-08-01,Geotérmica,22863694.927748,August,22.863694927748,Agosto,2007,,,,,
2007-08-01,Turbina de Gas,1220875.205864,August,1.220875205864,Agosto,2007,,,,,
2007-09-01,Hidroeléctrica,410780900.770987,September,410.780900770987,Septiembre,2007,,,,,
2007-09-01,Motor Reciprocante,122939228.636097,September,122.939228636097,Septiembre,2007,,,,,
2007-09-01,Turbina de Vapor,98256651.616794,September,98.256651616794,Septiembre,2007,,,,,
2007-09-01,Geotérmica,17424045.310001,September,17.424045310001002,Septiembre,2007,,,,,
2007-09-01,Turbina de Gas,427112.072,September,0.427112072,Septiembre,2007,,,,,
2007-10-01,Hidroeléctrica,415224483.236044,October,415.224483236044,Octubre,2007,,,,,
2007-10-01,Motor Reciprocante,138914957.108591,October,138.91495710859098,Octubre,2007,,,,,
2007-10-01,Turbina de Vapor,106678288.95214,October,106.67828895214,Octubre,2007,,,,,
2007-10-01,Geotérmica,20440832.201553,October,20.440832201553,Octubre,2007,,,,,
2007-10-01,Turbina de Gas,1456890.654242,October,1.456890654242,Octubre,2007,,,,,
2007-11-01,Hidroeléctrica,289311178.307196,November,289.31117830719603,Noviembre,2007,,,,,
2007-11-01,Motor Reciprocante,201175608.069958,November,201.175608069958,Noviembre,2007,,,,,
2007-11-01,Turbina de Vapor,141811735.939142,November,141.81173593914198,Noviembre,2007,,,,,
2007-11-01,Geotérmica,24110639.72972,November,24.11063972972,Noviembre,2007,,,,,
2007-11-01,Turbina de Gas,1431554.992948,November,1.431554992948,Noviembre,2007,,,,,
2007-12-01,Hidroeléctrica,223145789.59196,December,223.14578959196,Diciembre,2007,,,,,
2007-12-01,Turbina de Vapor,222069828.311758,December,222.069828311758,Diciembre,2007,,,,,
2007-12-01,Motor Reciprocante,209704362.835939,December,209.70436283593895,Diciembre,2007,,,,,
2007-12-01,Geotérmica,19695853.878425,December,19.695853878425,Diciembre,2007,,,,,
2007-12-01,Turbina de Gas,464914.73931,December,0.46491473931,Diciembre,2007,,,,,
2008-01-01,Turbina de Vapor,228528264.065676,January,228.528264065676,Enero,2008,2008-01-01,Enero,24.87,26.55,-1.68
